State,District,Market,Commodity,Variety,Grade,Arrival_Date,Year,Month,Day,Season,Rainfall_mm,Temperature_C,Humidity_percent,Min_Price,Max_Price,Modal_Price
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,13/09/2026,2026,9,13,Monsoon,81.1,29.7,62.0,8009.7,8299.1,8125.2
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,14/06/2026,2026,6,14,Monsoon,166.8,32.2,73.1,8202.2,8499.3,8368.9
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,14/12/2025,2025,12,14,Winter,7.8,21.5,48.0,5486.2,5746.2,5608.7
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,15/02/2026,2026,2,15,Winter,7.3,21.6,47.0,5194.4,5336.7,5281.8
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,15/03/2026,2026,3,15,Summer,14.1,24.2,44.2,6548.8,6728.6,6658.1
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,16/08/2026,2026,8,16,Monsoon,95.4,34.6,63.1,8043.5,8308.5,8200.0
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,16/11/2025,2025,11,16,Post-Monsoon,76.5,25.1,58.2,6025.8,6194.7,6124.9
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,17/05/2026,2026,5,17,Summer,8.0,32.0,45.2,6567.4,6716.5,6646.0
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,18/01/2026,2026,1,18,Winter,18.8,17.3,49.2,5737.6,6057.5,5862.7
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,19/04/2026,2026,4,19,Summer,19.5,27.7,51.8,6495.9,6662.2,6577.3
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,19/07/2026,2026,7,19,Monsoon,202.6,37.2,76.6,9308.5,9546.1,9421.1
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,19/10/2025,2025,10,19,Post-Monsoon,38.4,25.8,53.1,6127.2,6483.2,6305.6
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,20/09/2026,2026,9,20,Monsoon,243.9,29.7,82.0,8929.5,9323.2,9142.7
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,21/06/2026,2026,6,21,Monsoon,211.5,32.9,85.5,8897.9,9138.7,9019.5
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,21/12/2025,2025,12,21,Winter,16.7,19.6,48.7,5370.5,5615.4,5492.8
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,22/02/2026,2026,2,22,Winter,5.4,20.9,46.5,5864.0,6156.7,5991.6
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,22/03/2026,2026,3,22,Summer,1.0,24.4,48.6,6452.3,6761.9,6584.1
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,23/08/2026,2026,8,23,Monsoon,157.1,36.0,68.7,8505.8,8930.3,8720.3
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,23/11/2025,2025,11,23,Post-Monsoon,34.7,24.5,54.1,6121.2,6395.8,6288.4
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,24/05/2026,2026,5,24,Summer,12.8,29.2,48.6,6466.9,6700.8,6573.8
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,25/01/2026,2026,1,25,Winter,17.0,19.3,44.7,5266.4,5564.9,5440.9
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,26/04/2026,2026,4,26,Summer,18.9,31.2,53.5,6087.9,6404.2,6261.3
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,26/07/2026,2026,7,26,Monsoon,115.5,34.9,68.3,8077.4,8314.5,8187.7
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,26/10/2025,2025,10,26,Post-Monsoon,23.8,26.6,49.1,6123.6,6428.9,6269.2
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,28/06/2026,2026,6,28,Monsoon,151.6,32.9,68.6,8280.7,8579.0,8408.5
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,28/12/2025,2025,12,28,Winter,11.1,19.0,45.9,5475.5,5737.4,5590.9
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,29/03/2026,2026,3,29,Summer,11.3,26.8,46.6,6394.6,6741.7,6547.2
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,30/08/2026,2026,8,30,Monsoon,143.7,32.2,69.1,8204.2,8467.0,8320.0
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,30/11/2025,2025,11,30,Post-Monsoon,35.1,24.6,52.0,5906.9,6202.9,6080.6
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ),Onion,Bellary,Local,31/05/2026,2026,5,31,Summer,8.0,31.4,47.8,6224.7,6555.8,6395.6
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,01/02/2026,2026,2,1,Winter,19.1,18.3,45.1,5737.5,5964.1,5823.0
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2026,2026,3,1,Summer,13.7,21.6,45.2,6600.9,6990.0,6804.6
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,02/08/2026,2026,8,2,Monsoon,107.2,34.8,54.3,8298.7,8667.7,8533.2
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,02/11/2025,2025,11,2,Post-Monsoon,64.8,24.9,58.6,6273.4,6592.8,6397.5
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,03/05/2026,2026,5,3,Summer,9.2,31.3,43.8,6809.0,7130.4,6974.9
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,04/01/2026,2026,1,4,Winter,16.5,19.7,49.5,5412.0,5593.0,5478.6
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,05/04/2026,2026,4,5,Summer,3.5,25.7,50.7,6893.3,7212.9,7047.6
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,05/07/2026,2026,7,5,Monsoon,222.8,37.5,79.4,9361.8,9487.3,9425.3
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,05/10/2025,2025,10,5,Post-Monsoon,44.0,25.4,49.2,6178.6,6466.6,6302.7
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,06/09/2026,2026,9,6,Monsoon,105.4,29.1,61.7,7656.7,7987.3,7825.7
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,07/06/2026,2026,6,7,Monsoon,199.5,35.6,84.1,9301.1,9637.0,9438.9
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,07/12/2025,2025,12,7,Winter,4.4,19.1,45.4,5941.0,6095.2,5999.8
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,08/02/2026,2026,2,8,Winter,10.0,20.6,46.3,5663.7,5986.5,5845.8
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,08/03/2026,2026,3,8,Summer,18.2,22.2,43.1,6523.8,6746.2,6657.9
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,09/08/2026,2026,8,9,Monsoon,234.5,33.0,79.5,8618.3,8961.3,8763.3
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,09/11/2025,2025,11,9,Post-Monsoon,46.8,24.0,53.7,6012.8,6187.8,6097.7
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,10/05/2026,2026,5,10,Summer,9.8,31.9,41.4,6546.1,6705.3,6621.0
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,11/01/2026,2026,1,11,Winter,3.3,18.3,44.5,5730.9,5922.3,5830.8
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,12/04/2026,2026,4,12,Summer,9.2,25.3,48.7,6382.6,6550.7,6471.1
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,12/07/2026,2026,7,12,Monsoon,120.4,34.8,59.5,8482.7,8749.3,8611.2
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,12/10/2025,2025,10,12,Post-Monsoon,60.6,28.2,54.0,6375.8,6578.5,6506.8
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,13/09/2026,2026,9,13,Monsoon,220.3,31.8,75.0,8973.8,9299.6,9153.0
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,14/06/2026,2026,6,14,Monsoon,158.0,35.3,67.0,8818.2,9138.4,8991.4
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,14/12/2025,2025,12,14,Winter,12.1,20.9,44.2,5462.3,5668.2,5574.5
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,15/02/2026,2026,2,15,Winter,16.4,18.7,48.7,5793.0,5981.7,5872.8
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,15/03/2026,2026,3,15,Summer,0.6,21.7,41.2,6309.1,6614.3,6479.2
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,16/08/2026,2026,8,16,Monsoon,249.0,32.5,83.5,9584.8,9911.4,9735.7
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,16/11/2025,2025,11,16,Post-Monsoon,22.1,23.3,46.1,5865.2,6156.4,6031.6
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,17/05/2026,2026,5,17,Summer,7.9,28.9,43.7,6699.4,6905.7,6813.9
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,18/01/2026,2026,1,18,Winter,6.7,18.9,51.0,5984.4,6193.4,6117.6
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,19/04/2026,2026,4,19,Summer,4.8,28.9,45.7,6237.7,6387.0,6323.1
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,19/07/2026,2026,7,19,Monsoon,148.7,32.2,67.9,8219.0,8476.9,8360.8
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,19/10/2025,2025,10,19,Post-Monsoon,48.8,25.3,52.4,6511.5,6735.7,6606.5
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,20/09/2026,2026,9,20,Monsoon,187.0,31.0,77.2,8287.8,8476.9,8380.3
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,21/06/2026,2026,6,21,Monsoon,170.0,34.6,68.1,8331.5,8612.1,8474.7
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,21/12/2025,2025,12,21,Winter,8.0,21.6,45.5,5934.5,6147.5,6037.5
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,22/02/2026,2026,2,22,Winter,9.7,18.9,47.5,5495.1,5687.5,5599.4
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,22/03/2026,2026,3,22,Summer,0.9,23.8,42.3,6566.4,6730.9,6659.6
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,23/08/2026,2026,8,23,Monsoon,106.0,35.8,63.9,8132.7,8344.3,8238.5
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,23/11/2025,2025,11,23,Post-Monsoon,59.3,24.6,58.4,5826.2,6013.5,5947.5
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,24/05/2026,2026,5,24,Summer,16.0,29.8,46.6,6403.9,6697.4,6587.7
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,25/01/2026,2026,1,25,Winter,1.7,19.6,49.1,5961.2,6132.5,6052.5
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,26/04/2026,2026,4,26,Summer,18.6,26.8,44.7,7097.3,7391.0,7224.6
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,26/07/2026,2026,7,26,Monsoon,210.4,34.5,77.2,8513.8,8879.0,8703.4
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,26/10/2025,2025,10,26,Post-Monsoon,79.3,25.9,59.3,6310.3,6747.0,6518.3
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,28/06/2026,2026,6,28,Monsoon,242.3,32.5,79.4,9629.2,9745.0,9688.4
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,28/12/2025,2025,12,28,Winter,6.4,19.1,46.5,5418.3,5716.5,5552.4
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,29/03/2026,2026,3,29,Summer,19.3,23.4,43.4,6603.3,6972.4,6750.1
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,30/08/2026,2026,8,30,Monsoon,109.9,33.2,62.7,7692.7,7975.3,7804.5
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,30/11/2025,2025,11,30,Post-Monsoon,50.3,24.1,48.4,5720.5,5909.6,5795.9
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ),Onion,Bellary,Local,31/05/2026,2026,5,31,Summer,1.5,31.2,45.0,6239.9,6547.7,6422.7
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,01/02/2026,2026,2,1,Winter,6.5,23.5,45.6,5547.9,5791.8,5674.3
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2026,2026,3,1,Summer,10.2,21.6,54.3,7623.2,7770.7,7681.6
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,02/08/2026,2026,8,2,Monsoon,134.8,34.0,66.6,10130.6,10305.1,10205.4
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,02/11/2025,2025,11,2,Post-Monsoon,35.0,24.5,51.2,6493.8,6694.0,6576.5
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,03/05/2026,2026,5,3,Summer,10.6,30.2,45.5,6962.7,7232.3,7132.4
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,04/01/2026,2026,1,4,Winter,11.4,19.2,47.1,6161.7,6417.3,6305.4
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,05/04/2026,2026,4,5,Summer,6.6,27.1,51.3,7385.3,7543.8,7450.6
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,05/07/2026,2026,7,5,Monsoon,161.5,34.5,66.6,9312.0,9650.9,9433.6
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,05/10/2025,2025,10,5,Post-Monsoon,73.0,25.3,51.8,6694.7,6867.8,6784.6
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,06/09/2026,2026,9,6,Monsoon,182.2,30.0,72.9,9695.7,9859.0,9771.9
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,07/06/2026,2026,6,7,Monsoon,88.4,33.0,56.4,9267.2,9397.3,9329.1
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,07/12/2025,2025,12,7,Winter,7.4,20.1,49.6,6210.7,6359.0,6286.9
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,08/02/2026,2026,2,8,Winter,13.7,18.5,51.3,5987.6,6118.9,6057.0
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,08/03/2026,2026,3,8,Summer,2.6,21.8,45.7,6774.3,7216.1,6987.1
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,09/08/2026,2026,8,9,Monsoon,103.0,38.3,62.2,9099.5,9306.0,9217.9
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,09/11/2025,2025,11,9,Post-Monsoon,60.8,24.0,54.6,6965.8,7108.2,7042.7
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,10/05/2026,2026,5,10,Summer,14.1,28.4,45.7,7071.3,7295.4,7199.4
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,11/01/2026,2026,1,11,Winter,14.2,16.7,44.5,6091.1,6205.2,6150.4
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,12/04/2026,2026,4,12,Summer,12.7,25.2,44.7,7033.5,7182.2,7101.0
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,12/07/2026,2026,7,12,Monsoon,225.6,34.5,81.6,10009.5,10126.1,10068.2
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,12/10/2025,2025,10,12,Post-Monsoon,56.9,27.6,55.5,6685.6,6951.0,6780.8
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,13/09/2026,2026,9,13,Monsoon,110.0,29.5,61.2,8815.8,9086.0,8964.3
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,14/06/2026,2026,6,14,Monsoon,111.2,34.5,58.8,9951.7,10149.2,10056.0
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,14/12/2025,2025,12,14,Winter,4.8,18.2,47.9,6133.9,6455.2,6273.1
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,15/02/2026,2026,2,15,Winter,14.8,19.7,42.8,5930.8,6244.1,6079.3
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,15/03/2026,2026,3,15,Summer,15.1,24.0,47.1,6559.7,6853.1,6702.3
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,16/08/2026,2026,8,16,Monsoon,117.0,32.7,59.2,8935.0,9179.2,9032.9
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,16/11/2025,2025,11,16,Post-Monsoon,38.3,23.5,51.5,6977.5,7242.3,7138.4
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,17/05/2026,2026,5,17,Summer,11.9,32.7,44.5,7088.2,7287.2,7178.8
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,18/01/2026,2026,1,18,Winter,10.7,17.8,47.8,6465.5,6642.5,6544.2
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,19/04/2026,2026,4,19,Summer,12.1,25.0,47.5,6728.1,6978.2,6833.0
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,19/07/2026,2026,7,19,Monsoon,98.9,36.4,59.3,8562.2,8797.4,8667.2
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,19/10/2025,2025,10,19,Post-Monsoon,79.1,28.0,57.0,7256.0,7480.4,7374.0
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,20/09/2026,2026,9,20,Monsoon,238.6,31.7,83.0,10315.0,10600.6,10424.1
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,21/06/2026,2026,6,21,Monsoon,138.3,34.4,62.0,8728.3,8829.1,8781.2
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,21/12/2025,2025,12,21,Winter,4.6,21.4,46.6,6105.9,6470.6,6277.4
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,22/02/2026,2026,2,22,Winter,17.8,22.6,49.2,5873.0,6276.4,6072.2
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,22/03/2026,2026,3,22,Summer,7.2,21.6,49.0,7079.2,7236.4,7165.8
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,23/08/2026,2026,8,23,Monsoon,175.2,35.0,74.9,9371.4,9771.8,9556.9
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,23/11/2025,2025,11,23,Post-Monsoon,50.1,20.7,54.9,6500.4,6763.5,6605.6
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,24/05/2026,2026,5,24,Summer,15.6,31.2,46.5,7601.3,7839.6,7729.0
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,25/01/2026,2026,1,25,Winter,0.3,21.5,44.3,6370.6,6710.8,6540.9
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,26/04/2026,2026,4,26,Summer,10.1,26.6,45.0,6887.9,7125.5,7009.6
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,26/07/2026,2026,7,26,Monsoon,130.2,33.8,66.0,9561.4,9847.2,9666.9
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,26/10/2025,2025,10,26,Post-Monsoon,51.7,28.1,52.9,6411.7,6644.0,6534.7
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,28/06/2026,2026,6,28,Monsoon,153.4,33.6,68.3,8764.3,8991.7,8871.5
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,28/12/2025,2025,12,28,Winter,15.4,21.1,51.1,5684.9,5956.8,5823.3
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,29/03/2026,2026,3,29,Summer,7.5,19.8,42.0,7065.7,7357.5,7215.7
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,30/08/2026,2026,8,30,Monsoon,176.0,33.4,76.8,9324.0,9474.3,9400.5
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,30/11/2025,2025,11,30,Post-Monsoon,45.4,21.7,55.6,6494.7,6764.8,6609.0
Tamil Nadu,Erode,Sampath Nagar(Uzhavar Sandhai ),Onion,Bellary,Local,31/05/2026,2026,5,31,Summer,3.0,28.3,46.1,6941.2,7167.0,7057.4
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,01/02/2026,2026,2,1,Winter,16.3,18.5,49.8,6205.2,6423.9,6291.4
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,01/03/2026,2026,3,1,Summer,12.3,21.0,44.3,7443.1,7832.5,7628.9
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,02/08/2026,2026,8,2,Monsoon,115.4,32.4,63.7,9897.2,10164.3,10045.7
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,02/11/2025,2025,11,2,Post-Monsoon,72.8,24.0,57.9,6709.3,6899.8,6805.1
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,03/05/2026,2026,5,3,Summer,2.1,30.2,41.6,7273.5,7606.5,7390.8
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,04/01/2026,2026,1,4,Winter,4.7,19.2,43.9,6308.5,6541.3,6423.3
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,05/04/2026,2026,4,5,Summer,6.4,29.3,46.4,7216.6,7562.8,7405.0
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,05/07/2026,2026,7,5,Monsoon,205.6,37.1,69.6,9716.4,10014.8,9902.4
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,05/10/2025,2025,10,5,Post-Monsoon,50.4,28.1,56.0,7114.7,7468.9,7250.8
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,06/09/2026,2026,9,6,Monsoon,105.1,31.7,63.2,9098.0,9413.1,9277.6
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,07/06/2026,2026,6,7,Monsoon,209.4,31.4,76.2,10335.2,10599.6,10472.1
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,07/12/2025,2025,12,7,Winter,11.5,19.5,43.9,6378.3,6611.1,6498.6
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,08/02/2026,2026,2,8,Winter,4.4,19.4,42.5,6134.1,6280.0,6193.5
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,08/03/2026,2026,3,8,Summer,8.1,24.0,46.5,7362.0,7523.0,7463.1
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,09/08/2026,2026,8,9,Monsoon,160.9,35.3,67.8,9897.9,10257.5,10059.9
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,09/11/2025,2025,11,9,Post-Monsoon,34.6,23.5,53.0,7060.1,7265.9,7140.8
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,10/05/2026,2026,5,10,Summer,11.2,32.2,43.2,7965.4,8195.0,8086.3
Tamil Nadu,Erode,Sathiyamagalam(Uzhavar Sandhai ),Onion,Bellary,Local,11/01/2026,2026,1,11,Winter,18.0,15.5,45.7,6650.1,6793.5,6718.0
